2017-11-07 18:14:03.150 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.controller.WeiXinServlet - post--------------
2017-11-07 18:14:03.163 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - parms:{"signature":["ec92ad79f013d109b5bcd23b3e30f67a5bd973d1"],"timestamp":["1510049642"],"nonce":["350152357"],"openid":["oDLefxDvQajibXhSWIWHrkiO1n2o"]}
2017-11-07 18:14:03.163 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - postData:<xml><ToUserName><![CDATA[gh_8c1dd328db4e]]></ToUserName><FromUserName><![CDATA[oDLefxDvQajibXhSWIWHrkiO1n2o]]></FromUserName><CreateTime>1510049642</CreateTime><MsgType><![CDATA[event]]></MsgType><Event><![CDATA[VIEW]]></Event><EventKey><![CDATA[http://rayner.nat300.top/weixin_gz/showInvoice.jsp]]></EventKey><MenuId>591675728</MenuId></xml>
2017-11-07 18:14:03.164 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - 明文模式
2017-11-07 18:14:03.164 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - <xml><ToUserName><![CDATA[gh_8c1dd328db4e]]></ToUserName><FromUserName><![CDATA[oDLefxDvQajibXhSWIWHrkiO1n2o]]></FromUserName><CreateTime>1510049642</CreateTime><MsgType><![CDATA[event]]></MsgType><Event><![CDATA[VIEW]]></Event><EventKey><![CDATA[http://rayner.nat300.top/weixin_gz/showInvoice.jsp]]></EventKey><MenuId>591675728</MenuId></xml>
2017-11-07 18:14:03.166 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - fromUserName:oDLefxDvQajibXhSWIWHrkiO1n2o
2017-11-07 18:14:03.166 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - toUserName:gh_8c1dd328db4e
2017-11-07 18:14:03.167 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - msgType:event
2017-11-07 18:14:03.167 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - Event:VIEW  eventKey:http://rayner.nat300.top/weixin_gz/showInvoice.jsp
2017-11-07 18:14:03.409 [http-apr-8080-exec-13] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"access_token":"Q32qIll06Bz9v9JDyeVmzFwzrHazmgs_kV0J6iG2kF2BfxlpeZgjNO0mohkkNQGZ3uEn6PsBWIlJPdG7Yta69ePgMbirZnG4OS_iv_OAiEV6W-U1t7mMZWD2tg3P0HOnGCJeAEAUQX","expires_in":7200}
2017-11-07 18:14:03.527 [http-apr-8080-exec-13] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"errcode":0,"ticket":"kgt8ON7yVITDhtdwci0qed-m2nUygHpV3DXUL-ToMkhPApxtfh2gKdIeor3imcxVFP-2XAPiOcq_JwoPklYpgg","errmsg":"ok","expires_in":7200}
