2017-11-07 18:27:51.002 [http-apr-8080-exec-19] INFO  com.ray.weixin.gz.controller.WeiXinServlet - post--------------
2017-11-07 18:27:51.009 [http-apr-8080-exec-19] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - parms:{"signature":["4092e997655c04278cb7ed69385978fdfbad7b47"],"timestamp":["1510050470"],"nonce":["1715235591"],"openid":["oDLefxG1D9IP0cqJASwD6fDuGlCI"]}
2017-11-07 18:27:51.009 [http-apr-8080-exec-19] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - postData:<xml><ToUserName><![CDATA[gh_8c1dd328db4e]]></ToUserName><FromUserName><![CDATA[oDLefxG1D9IP0cqJASwD6fDuGlCI]]></FromUserName><CreateTime>1510050470</CreateTime><MsgType><![CDATA[event]]></MsgType><Event><![CDATA[VIEW]]></Event><EventKey><![CDATA[http://rayner.nat300.top/weixin_gz/showInvoice.jsp]]></EventKey><MenuId>591675728</MenuId></xml>
2017-11-07 18:27:51.009 [http-apr-8080-exec-19] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - 明文模式
2017-11-07 18:27:51.009 [http-apr-8080-exec-19] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - <xml><ToUserName><![CDATA[gh_8c1dd328db4e]]></ToUserName><FromUserName><![CDATA[oDLefxG1D9IP0cqJASwD6fDuGlCI]]></FromUserName><CreateTime>1510050470</CreateTime><MsgType><![CDATA[event]]></MsgType><Event><![CDATA[VIEW]]></Event><EventKey><![CDATA[http://rayner.nat300.top/weixin_gz/showInvoice.jsp]]></EventKey><MenuId>591675728</MenuId></xml>
2017-11-07 18:27:51.022 [http-apr-8080-exec-19] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - fromUserName:oDLefxG1D9IP0cqJASwD6fDuGlCI
2017-11-07 18:27:51.022 [http-apr-8080-exec-19] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - toUserName:gh_8c1dd328db4e
2017-11-07 18:27:51.022 [http-apr-8080-exec-19] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - msgType:event
2017-11-07 18:27:51.022 [http-apr-8080-exec-19] INFO  com.ray.weixin.gz.service.message.ReplyMessageService - Event:VIEW  eventKey:http://rayner.nat300.top/weixin_gz/showInvoice.jsp
2017-11-07 18:27:51.285 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"access_token":"r2TY1YY5J8jryKRC94qk_8w_RTHVbNutvsZkTa9smEqEslKSXDuWGjRKnrJ8_d26vhPszqWJ-zW9n38exQHS18On0hu4D6e8UAXny0xYl9M0QUEnHqXQgR1fXIQW_CfgUBEcAIAKRU","expires_in":7200}
2017-11-07 18:27:51.393 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - jsonObject:{"errcode":0,"ticket":"kgt8ON7yVITDhtdwci0qed-m2nUygHpV3DXUL-ToMkhPApxtfh2gKdIeor3imcxVFP-2XAPiOcq_JwoPklYpgg","errmsg":"ok","expires_in":7200}
2017-11-07 18:27:51.393 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - accessToken:r2TY1YY5J8jryKRC94qk_8w_RTHVbNutvsZkTa9smEqEslKSXDuWGjRKnrJ8_d26vhPszqWJ-zW9n38exQHS18On0hu4D6e8UAXny0xYl9M0QUEnHqXQgR1fXIQW_CfgUBEcAIAKRU
2017-11-07 18:27:51.393 [http-apr-8080-exec-11] INFO  com.ray.weixin.gz.util.AuthHelper - ticket:kgt8ON7yVITDhtdwci0qed-m2nUygHpV3DXUL-ToMkhPApxtfh2gKdIeor3imcxVFP-2XAPiOcq_JwoPklYpgg
